-2.000000,-2.000000,-2.000000,-1.999000,-2.000000,-2.000294
-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000
-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000
-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000
-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000
-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000
-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000
-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000
-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000
-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000
-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000
-1.999400,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000
-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000
-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000
-2.000294,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000
-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000
-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000
-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000
-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000
-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000
-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000
-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000
-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000
-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000
-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000
-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000
-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000
-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000
-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000
-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000
-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000
-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000
-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000
-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000
-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000
-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000294
-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000
-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000
-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000
-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000
-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000
-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000
-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000
-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000
-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000
-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000
-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000
