-2.000000,-2.000000,-2.000000,-2.000000,-2.000490,-2.000000
-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000
-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000
-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000
-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000
-2.000000,-2.000000,-2.000000,-2.000000,-2.001469,-2.000000
-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000
-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000
-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000
-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000
-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000
-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000
-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000
-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000
-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000
-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000
-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000
-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000
-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000
-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000
-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000
-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000
-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000
-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000
-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000
-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000
-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000
-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000
-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000
-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000
-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000
-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000
-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000
-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000
-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000
-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000
-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000
-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000
-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000
-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000
-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000
-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000
-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000
-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000
-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000
-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000
-2.000000,-2.000000,-2.000000,-2.000000,-2.000000,-2.000000
